(slices[9999]) currentSum=504999983 | maxSum=0
(slices[6662]) currentSum=336339830 | maxSum=505000000
(slices[6661]) currentSum=336239348 | maxSum=505000000
(slices[6660]) currentSum=336138866 | maxSum=505000000
(slices[6659]) currentSum=336038396 | maxSum=505000000
(slices[6658]) currentSum=335937929 | maxSum=505000000
(slices[6657]) currentSum=335837464 | maxSum=505000000
(slices[6656]) currentSum=335737027 | maxSum=505000000
(slices[6655]) currentSum=335636590 | maxSum=505000000
(slices[6654]) currentSum=335536196 | maxSum=505000000
(slices[6653]) currentSum=335435830 | maxSum=505000000
(slices[6652]) currentSum=335335471 | maxSum=505000000
(slices[6651]) currentSum=335235129 | maxSum=505000000
(slices[6650]) currentSum=335134788 | maxSum=505000000
(slices[6649]) currentSum=335034453 | maxSum=505000000
(slices[6648]) currentSum=334934147 | maxSum=505000000
(slices[6647]) currentSum=334833865 | maxSum=505000000
(slices[6646]) currentSum=334733586 | maxSum=505000000
(slices[6645]) currentSum=334633333 | maxSum=505000000
(slices[6644]) currentSum=334533085 | maxSum=505000000
(slices[6643]) currentSum=334432845 | maxSum=505000000
(slices[6642]) currentSum=334332615 | maxSum=505000000
(slices[6641]) currentSum=334232386 | maxSum=505000000
(slices[6640]) currentSum=334132161 | maxSum=505000000
(slices[6639]) currentSum=334031940 | maxSum=505000000
(slices[6638]) currentSum=333931735 | maxSum=505000000
(slices[6637]) currentSum=333831538 | maxSum=505000000
(slices[6636]) currentSum=333731344 | maxSum=505000000
(slices[6635]) currentSum=333631157 | maxSum=505000000
(slices[6634]) currentSum=333530971 | maxSum=505000000
(slices[6633]) currentSum=333430791 | maxSum=505000000
(slices[6632]) currentSum=333330616 | maxSum=505000000
(slices[6631]) currentSum=333230443 | maxSum=505000000
(slices[6630]) currentSum=333130282 | maxSum=505000000
(slices[6629]) currentSum=333030143 | maxSum=505000000
(slices[6628]) currentSum=332930005 | maxSum=505000000
(slices[6627]) currentSum=332829887 | maxSum=505000000
(slices[6626]) currentSum=332729769 | maxSum=505000000
(slices[6625]) currentSum=332629673 | maxSum=505000000
(slices[6624]) currentSum=332529589 | maxSum=505000000
(slices[6623]) currentSum=332429528 | maxSum=505000000
(slices[6622]) currentSum=332329476 | maxSum=505000000
(slices[6621]) currentSum=332229429 | maxSum=505000000
(slices[6620]) currentSum=332129386 | maxSum=505000000
(slices[6619]) currentSum=332029379 | maxSum=505000000
(slices[6618]) currentSum=331929380 | maxSum=505000000
(slices[6617]) currentSum=331829391 | maxSum=505000000
(slices[6616]) currentSum=331729417 | maxSum=505000000
(slices[6615]) currentSum=331629451 | maxSum=505000000
(slices[6614]) currentSum=331529518 | maxSum=505000000
(slices[6613]) currentSum=331429603 | maxSum=505000000
(slices[6612]) currentSum=331329689 | maxSum=505000000
(slices[6611]) currentSum=331229776 | maxSum=505000000
(slices[6610]) currentSum=331129868 | maxSum=505000000
(slices[6609]) currentSum=331029986 | maxSum=505000000
(slices[6608]) currentSum=330930116 | maxSum=505000000
(slices[6607]) currentSum=330830250 | maxSum=505000000
(slices[6606]) currentSum=330730385 | maxSum=505000000
(slices[6605]) currentSum=330630530 | maxSum=505000000
(slices[6604]) currentSum=330530682 | maxSum=505000000
(slices[6603]) currentSum=330430848 | maxSum=505000000
(slices[6602]) currentSum=330331030 | maxSum=505000000
(slices[6601]) currentSum=330231215 | maxSum=505000000
(slices[6600]) currentSum=330131419 | maxSum=505000000
(slices[6599]) currentSum=330031633 | maxSum=505000000
(slices[6598]) currentSum=329931860 | maxSum=505000000
(slices[6597]) currentSum=329832097 | maxSum=505000000
(slices[6596]) currentSum=329732347 | maxSum=505000000
(slices[6595]) currentSum=329632612 | maxSum=505000000
(slices[6594]) currentSum=329532898 | maxSum=505000000
(slices[6593]) currentSum=329433226 | maxSum=505000000
(slices[6592]) currentSum=329333561 | maxSum=505000000
(slices[6591]) currentSum=329233935 | maxSum=505000000
(slices[6590]) currentSum=329134313 | maxSum=505000000
(slices[6589]) currentSum=329034722 | maxSum=505000000
(slices[6588]) currentSum=328935136 | maxSum=505000000
(slices[6587]) currentSum=328835556 | maxSum=505000000
(slices[6586]) currentSum=328735978 | maxSum=505000000
(slices[6585]) currentSum=328636414 | maxSum=505000000
(slices[6584]) currentSum=328536864 | maxSum=505000000
(slices[6583]) currentSum=328437318 | maxSum=505000000
(slices[6582]) currentSum=328337780 | maxSum=505000000
(slices[6581]) currentSum=328238243 | maxSum=505000000
(slices[6580]) currentSum=328138710 | maxSum=505000000
(slices[6579]) currentSum=328039180 | maxSum=505000000
(slices[6578]) currentSum=327939679 | maxSum=505000000
(slices[6577]) currentSum=327840201 | maxSum=505000000
(slices[6576]) currentSum=327740732 | maxSum=505000000
(slices[6575]) currentSum=327641274 | maxSum=505000000
(slices[6574]) currentSum=327541817 | maxSum=505000000
(slices[6573]) currentSum=327442386 | maxSum=505000000
(slices[6572]) currentSum=327342959 | maxSum=505000000
(slices[6571]) currentSum=327243554 | maxSum=505000000
(slices[6570]) currentSum=327144162 | maxSum=505000000
(slices[6569]) currentSum=327044777 | maxSum=505000000
(slices[6568]) currentSum=326945431 | maxSum=505000000
(slices[6567]) currentSum=326846089 | maxSum=505000000
(slices[6566]) currentSum=326746831 | maxSum=505000000
(slices[6565]) currentSum=326647593 | maxSum=505000000
(slices[6564]) currentSum=326548363 | maxSum=505000000
(slices[6563]) currentSum=326449141 | maxSum=505000000
(slices[6562]) currentSum=326349921 | maxSum=505000000
(slices[6561]) currentSum=326250704 | maxSum=505000000
(slices[6560]) currentSum=326151501 | maxSum=505000000
(slices[6559]) currentSum=326052342 | maxSum=505000000
(slices[6558]) currentSum=325953210 | maxSum=505000000
(slices[6557]) currentSum=325854078 | maxSum=505000000
(slices[6556]) currentSum=325754965 | maxSum=505000000
(slices[6555]) currentSum=325655856 | maxSum=505000000
(slices[6554]) currentSum=325556772 | maxSum=505000000
(slices[6553]) currentSum=325457691 | maxSum=505000000
(slices[6552]) currentSum=325358618 | maxSum=505000000
(slices[6551]) currentSum=325259545 | maxSum=505000000
(slices[6550]) currentSum=325160475 | maxSum=505000000
(slices[6549]) currentSum=325061424 | maxSum=505000000
(slices[6548]) currentSum=324962374 | maxSum=505000000
(slices[6547]) currentSum=324863343 | maxSum=505000000
(slices[6546]) currentSum=324764317 | maxSum=505000000
(slices[6545]) currentSum=324665334 | maxSum=505000000
(slices[6544]) currentSum=324566379 | maxSum=505000000
(slices[6543]) currentSum=324467427 | maxSum=505000000
(slices[6542]) currentSum=324368482 | maxSum=505000000
(slices[6541]) currentSum=324269542 | maxSum=505000000
(slices[6540]) currentSum=324170616 | maxSum=505000000
(slices[6539]) currentSum=324071704 | maxSum=505000000
(slices[6538]) currentSum=323972813 | maxSum=505000000
(slices[6537]) currentSum=323873926 | maxSum=505000000
(slices[6536]) currentSum=323775061 | maxSum=505000000
(slices[6535]) currentSum=323676206 | maxSum=505000000
(slices[6534]) currentSum=323577353 | maxSum=505000000
(slices[6533]) currentSum=323478514 | maxSum=505000000
(slices[6532]) currentSum=323379696 | maxSum=505000000
(slices[6531]) currentSum=323280895 | maxSum=505000000
(slices[6530]) currentSum=323182114 | maxSum=505000000
(slices[6529]) currentSum=323083358 | maxSum=505000000
(slices[6528]) currentSum=322984614 | maxSum=505000000
(slices[6527]) currentSum=322885907 | maxSum=505000000
(slices[6526]) currentSum=322787206 | maxSum=505000000
(slices[6525]) currentSum=322688527 | maxSum=505000000
(slices[6524]) currentSum=322589853 | maxSum=505000000
(slices[6523]) currentSum=322491209 | maxSum=505000000
(slices[6522]) currentSum=322392570 | maxSum=505000000
(slices[6521]) currentSum=322293945 | maxSum=505000000
(slices[6520]) currentSum=322195329 | maxSum=505000000
(slices[6519]) currentSum=322096727 | maxSum=505000000
(slices[6518]) currentSum=321998131 | maxSum=505000000
(slices[6517]) currentSum=321899546 | maxSum=505000000
(slices[6516]) currentSum=321800978 | maxSum=505000000
(slices[6515]) currentSum=321702423 | maxSum=505000000
(slices[6514]) currentSum=321603873 | maxSum=505000000
(slices[6513]) currentSum=321505330 | maxSum=505000000
(slices[6512]) currentSum=321406809 | maxSum=505000000
(slices[6511]) currentSum=321308297 | maxSum=505000000
(slices[6510]) currentSum=321209803 | maxSum=505000000
(slices[6509]) currentSum=321111321 | maxSum=505000000
(slices[6508]) currentSum=321012858 | maxSum=505000000
(slices[6507]) currentSum=320914431 | maxSum=505000000
(slices[6506]) currentSum=320816005 | maxSum=505000000
(slices[6505]) currentSum=320717592 | maxSum=505000000
(slices[6504]) currentSum=320619181 | maxSum=505000000
(slices[6503]) currentSum=320520801 | maxSum=505000000
(slices[6502]) currentSum=320422438 | maxSum=505000000
(slices[6501]) currentSum=320324075 | maxSum=505000000
(slices[6500]) currentSum=320225752 | maxSum=505000000
(slices[6499]) currentSum=320127431 | maxSum=505000000
(slices[6498]) currentSum=320029119 | maxSum=505000000
(slices[6497]) currentSum=319930809 | maxSum=505000000
(slices[6496]) currentSum=319832500 | maxSum=505000000
(slices[6495]) currentSum=319734197 | maxSum=505000000
(slices[6494]) currentSum=319635898 | maxSum=505000000
(slices[6493]) currentSum=319537624 | maxSum=505000000
(slices[6492]) currentSum=319439354 | maxSum=505000000
(slices[6491]) currentSum=319341122 | maxSum=505000000
(slices[6490]) currentSum=319242890 | maxSum=505000000
(slices[6489]) currentSum=319144670 | maxSum=505000000
(slices[6488]) currentSum=319046451 | maxSum=505000000
(slices[6487]) currentSum=318948237 | maxSum=505000000
(slices[6486]) currentSum=318850026 | maxSum=505000000
(slices[6485]) currentSum=318751831 | maxSum=505000000
(slices[6484]) currentSum=318653682 | maxSum=505000000
(slices[6483]) currentSum=318555538 | maxSum=505000000
(slices[6482]) currentSum=318457403 | maxSum=505000000
(slices[6481]) currentSum=318359276 | maxSum=505000000
(slices[6480]) currentSum=318261169 | maxSum=505000000
(slices[6479]) currentSum=318163079 | maxSum=505000000
(slices[6478]) currentSum=318065019 | maxSum=505000000
(slices[6477]) currentSum=317966959 | maxSum=505000000
(slices[6476]) currentSum=317868900 | maxSum=505000000
(slices[6475]) currentSum=317770845 | maxSum=505000000
(slices[6474]) currentSum=317672812 | maxSum=505000000
(slices[6473]) currentSum=317574779 | maxSum=505000000
(slices[6472]) currentSum=317476747 | maxSum=505000000
(slices[6471]) currentSum=317378729 | maxSum=505000000
(slices[6470]) currentSum=317280715 | maxSum=505000000
(slices[6469]) currentSum=317182708 | maxSum=505000000
(slices[6468]) currentSum=317084714 | maxSum=505000000
(slices[6467]) currentSum=316986730 | maxSum=505000000
(slices[6466]) currentSum=316888755 | maxSum=505000000
(slices[6465]) currentSum=316790797 | maxSum=505000000
(slices[6464]) currentSum=316692856 | maxSum=505000000
(slices[6463]) currentSum=316594920 | maxSum=505000000
(slices[6462]) currentSum=316496989 | maxSum=505000000
(slices[6461]) currentSum=316399059 | maxSum=505000000
(slices[6460]) currentSum=316301171 | maxSum=505000000
(slices[6459]) currentSum=316203290 | maxSum=505000000
(slices[6458]) currentSum=316105443 | maxSum=505000000
(slices[6457]) currentSum=316007603 | maxSum=505000000
(slices[6456]) currentSum=315909769 | maxSum=505000000
(slices[6455]) currentSum=315811937 | maxSum=505000000
(slices[6454]) currentSum=315714127 | maxSum=505000000
(slices[6453]) currentSum=315616328 | maxSum=505000000
(slices[6452]) currentSum=315518547 | maxSum=505000000
(slices[6451]) currentSum=315420792 | maxSum=505000000
(slices[6450]) currentSum=315323070 | maxSum=505000000
(slices[6449]) currentSum=315225378 | maxSum=505000000
(slices[6448]) currentSum=315127694 | maxSum=505000000
(slices[6447]) currentSum=315030017 | maxSum=505000000
(slices[6446]) currentSum=314932372 | maxSum=505000000
(slices[6445]) currentSum=314834737 | maxSum=505000000
(slices[6444]) currentSum=314737126 | maxSum=505000000
(slices[6443]) currentSum=314639517 | maxSum=505000000
(slices[6442]) currentSum=314541937 | maxSum=505000000
(slices[6441]) currentSum=314444359 | maxSum=505000000
(slices[6440]) currentSum=314346799 | maxSum=505000000
(slices[6439]) currentSum=314249239 | maxSum=505000000
(slices[6438]) currentSum=314151727 | maxSum=505000000
(slices[6437]) currentSum=314054220 | maxSum=505000000
(slices[6436]) currentSum=313956744 | maxSum=505000000
(slices[6435]) currentSum=313859283 | maxSum=505000000
(slices[6434]) currentSum=313761824 | maxSum=505000000
(slices[6433]) currentSum=313664377 | maxSum=505000000
(slices[6432]) currentSum=313566947 | maxSum=505000000
(slices[6431]) currentSum=313469534 | maxSum=505000000
(slices[6430]) currentSum=313372134 | maxSum=505000000
(slices[6429]) currentSum=313274755 | maxSum=505000000
(slices[6428]) currentSum=313177412 | maxSum=505000000
(slices[6427]) currentSum=313080077 | maxSum=505000000
(slices[6426]) currentSum=312982744 | maxSum=505000000
(slices[6425]) currentSum=312885424 | maxSum=505000000
(slices[6424]) currentSum=312788120 | maxSum=505000000
(slices[6423]) currentSum=312690827 | maxSum=505000000
(slices[6422]) currentSum=312593577 | maxSum=505000000
(slices[6421]) currentSum=312496336 | maxSum=505000000
(slices[6420]) currentSum=312399103 | maxSum=505000000
(slices[6419]) currentSum=312301895 | maxSum=505000000
(slices[6418]) currentSum=312204720 | maxSum=505000000
(slices[6417]) currentSum=312107587 | maxSum=505000000
(slices[6416]) currentSum=312010479 | maxSum=505000000
(slices[6415]) currentSum=311913379 | maxSum=505000000
(slices[6414]) currentSum=311816280 | maxSum=505000000
(slices[6413]) currentSum=311719183 | maxSum=505000000
(slices[6412]) currentSum=311622098 | maxSum=505000000
(slices[6411]) currentSum=311525028 | maxSum=505000000
(slices[6410]) currentSum=311427982 | maxSum=505000000
(slices[6409]) currentSum=311330945 | maxSum=505000000
(slices[6408]) currentSum=311233926 | maxSum=505000000
(slices[6407]) currentSum=311136917 | maxSum=505000000
(slices[6406]) currentSum=311039927 | maxSum=505000000
(slices[6405]) currentSum=310942939 | maxSum=505000000
(slices[6404]) currentSum=310845978 | maxSum=505000000
(slices[6403]) currentSum=310749028 | maxSum=505000000
(slices[6402]) currentSum=310652078 | maxSum=505000000
(slices[6401]) currentSum=310555141 | maxSum=505000000
(slices[6400]) currentSum=310458215 | maxSum=505000000
(slices[6399]) currentSum=310361305 | maxSum=505000000
(slices[6398]) currentSum=310264397 | maxSum=505000000
(slices[6397]) currentSum=310167493 | maxSum=505000000
(slices[6396]) currentSum=310070606 | maxSum=505000000
(slices[6395]) currentSum=309973743 | maxSum=505000000
(slices[6394]) currentSum=309876882 | maxSum=505000000
(slices[6393]) currentSum=309780042 | maxSum=505000000
(slices[6392]) currentSum=309683205 | maxSum=505000000
(slices[6391]) currentSum=309586382 | maxSum=505000000
(slices[6390]) currentSum=309489561 | maxSum=505000000
(slices[6389]) currentSum=309392742 | maxSum=505000000
(slices[6388]) currentSum=309295960 | maxSum=505000000
(slices[6387]) currentSum=309199197 | maxSum=505000000
(slices[6386]) currentSum=309102435 | maxSum=505000000
(slices[6385]) currentSum=309005694 | maxSum=505000000
(slices[6384]) currentSum=308908963 | maxSum=505000000
(slices[6383]) currentSum=308812246 | maxSum=505000000
(slices[6382]) currentSum=308715538 | maxSum=505000000
(slices[6381]) currentSum=308618863 | maxSum=505000000
(slices[6380]) currentSum=308522214 | maxSum=505000000
(slices[6379]) currentSum=308425586 | maxSum=505000000
(slices[6378]) currentSum=308328984 | maxSum=505000000
(slices[6377]) currentSum=308232383 | maxSum=505000000
(slices[6376]) currentSum=308135782 | maxSum=505000000
(slices[6375]) currentSum=308039194 | maxSum=505000000
(slices[6374]) currentSum=307942629 | maxSum=505000000
(slices[6373]) currentSum=307846074 | maxSum=505000000
(slices[6372]) currentSum=307749520 | maxSum=505000000
(slices[6371]) currentSum=307652970 | maxSum=505000000
(slices[6370]) currentSum=307556428 | maxSum=505000000
(slices[6369]) currentSum=307459901 | maxSum=505000000
(slices[6368]) currentSum=307363378 | maxSum=505000000
(slices[6367]) currentSum=307266880 | maxSum=505000000
(slices[6366]) currentSum=307170385 | maxSum=505000000
(slices[6365]) currentSum=307073893 | maxSum=505000000
(slices[6364]) currentSum=306977456 | maxSum=505000000
(slices[6363]) currentSum=306881027 | maxSum=505000000
(slices[6362]) currentSum=306784606 | maxSum=505000000
(slices[6361]) currentSum=306688207 | maxSum=505000000
